sku_name,sales_2021,sales_2022,sales_difference
TBG_AV-B-02-Maroon,0,1,1
TBG_AV-B-05-Multi Color,0,1,1
TBG_AV-B-07-Golden,0,1,1
TBG_AV-B-08-Multi,0,1,1
TBG_AV-S-044-Black,0,1,1
TBG_AV-S-047-Golden & White,0,1,1
TCB_Supreme BD 0016-L,0,1,1
TCB_Supreme GD 005-M,0,1,1
TCF_Donate-a-Set-of-School-Books,0,1,1
TCL_TCL32InchD2900,0,1,1
TCM_Model-TB13-335x190x130mm,0,1,1
TKS_m962-5-6 Years,0,1,1
TKS_m967-9-12 Months,0,1,1
TKS_m969-10-12 Yrs,0,1,1
TKS_m969-2 to 3 Years,0,1,1
TKS_m969-8-10 Years,0,1,1
TO_006- ETERNITY FOR MEN,0,1,1
TP-Link_Router-WR-840N,0,1,1
TP-Link_Router-WR-845N,0,1,1
TSS_Khaki Elastic Pants-6 - 7 yrs - Size 28,0,1,1
Tajdaar_Ramzan-Bundle-2-Buy-1-pack,0,1,1
Tcreation_TC-01-XL,0,1,1
Telemall_ASA Gym-Ball-85cm,0,1,1
Telemall_MM-PC-0007,1,2,1
Timb-mens_23061-10,0,1,1
Timb-women_8408B-5.5,0,1,1
Timb-women_8408B-6,0,1,1
Timex_A500,0,1,1
Timex_A501,0,1,1
Timex_A503,0,1,1
Timex_L502,0,1,1
Timex_T2P383,0,1,1
Timex_T49925,0,1,1
Timex_T49990,0,1,1
Timex_TI000W20300,0,1,1
Timex_TW00PR205,0,1,1
Timex_TW0TG5904,0,1,1
Timex_TW2P72500,0,1,1
Timex_TW2P75300,0,1,1
Timex_TW2P79500,0,1,1
Timex_TW2P80800,0,1,1
Timex_TW2P90900,0,1,1
Timex_TW4B01500,0,1,1
Timex_TWEG14900,0,1,1
Timex_TWEG15005,0,1,1
Tiraaz_Tm-02-016-M,0,1,1
Tmall_ASA269,0,1,1
Tmall_BFCombo 2_Yoya Mat & Skipping rope-Green,0,1,1
Tmall_BinocularCamera,0,1,1
Tmall_DermaSeta-1,0,1,1
Tmall_DiaCure Plus,0,1,1
Tmall_MM_Arzulex_BBQ_Grill_Pan,0,1,1
Tmall_MM_Sonex_Cookware_Set,0,1,1
Tmall_SmartPen,0,1,1
Tmall_Yoga_mat_Wheel_Combo,0,1,1
Tommy_1791102,0,1,1
Topline_Economics,0,1,1
Topline_Rashid Minhas,1,2,1
Toyworld_TW-100,0,1,1
Toyworld_TW-195,0,1,1
Toyworld_TW-213,0,1,1
Toyworld_TW-222,0,1,1
Toyworld_TW-243,0,1,1
Toyworld_TW-99,0,1,1
Trans2_LW 21Ã‚Â ,0,1,1
Trans_LW 32-3-6 Month,0,1,1
Transcend_ TS2TSJ25H3B,0,1,1
Transcend_TS16GJF820G,0,1,1
Transcend_TS2TSJ25H3P,0,1,1
Transcend_TS4TSJ35T3,0,1,1
Trendz-TR-0330,0,1,1
Trendz-TR-0337,0,1,1
Trendz-TR-0340,0,1,1
Trendz_TR-0035,0,1,1
Trendz_TR-0201,0,1,1
Truck Art Tea Pot,0,1,1
Truck Art Watering can,0,1,1
Turbo_100208 Multicolor,0,1,1
Turk & Fillmore The Hook-45-11,0,1,1
Turk & Fillmore_Super Natural I-brown-40,1,2,1
Turk & Fillmore_hutchence Tan brown-43,0,1,1
UG_WP3,0,1,1
UNEL_Kenwood eInspire  1.5Ton,0,1,1
UNEL_Orie nt 32 Inch L-4132/4143,0,1,1
US-MSK-13-3T,0,1,1
US-USSG16-DRESS-12-4T,0,1,1
VPN_VPN 702-B,0,1,1
Value Shop_VS020-Purple,0,1,1
Victorinox_  HUNSTMAN RED,0,1,1
WD_2 BAY NAS WD-16TB,0,1,1
WD_WD - MP - 1TB,0,1,1
WD_WD - MP - 2TB,0,1,1
WSM_Black-LCD-Backup-Rear,0,1,1
WW_WT-SB-1,0,1,1
West Point_WF-929,0,1,1
Xenium_PWZ-20166,0,1,1
Xiaomi-Redmi-4x-BLACK,0,1,1
YNG_YSD-908-BL-40,0,1,1
Yiboo-UJ801,0,1,1
Z&A_ZEES-0018,0,1,1
Z&A_ZEES-0087,0,1,1
Z&A_ZEES-0097,0,1,1
Z&A_ZEES-0122,0,1,1
Z&A_ZEES-0233,0,1,1
Z&A_ZEES-0269,0,1,1
Zia_101DA,0,1,1
Zia_AD6,0,1,1
Zia_AF3,0,1,1
Zia_EN14,0,1,1
Zia_FM12,0,1,1
Zia_FM37,0,1,1
Zia_MT20,0,1,1
Zia_ST14,0,1,1
Zia_TF3,0,1,1
Zia_hs21 to 29,0,1,1
agha_AS_LS3139_01,0,1,1
agha_AS_SOLEB94_01,0,1,1
ahp_EOS-70D-20.2-MP-Black,0,1,1
ahsaarn_BN-004,0,1,1
ajmery_TH281FA1JKAGONAFAMZ-36,0,1,1
akl-GFSU1265-L,0,1,1
american_tourister Feherlite Spinner  66Black,0,1,1
american_tourister Feherlite Spinner  77Black,0,1,1
american_tourister Rome UR  66Black,0,1,1
audionic6-954217-562568,0,1,1
audionic_6954217598857,0,1,1
audionic_Shock-2,0,1,1
aw_Auto Airco Cleaner Fresh Scent-150ml ,0,1,1
aw_CONSTRUCTION FOAM (GUN,0,1,1
aw_CONSTRUCTION FOAM-700ml,1,2,1
aw_CRC Silicone SPRAY (BEST FOR LUBRICATING THREAD MILL BELT,0,1,1
aw_Complete Fuel System Cleaner-12oz./354ml ,0,1,1
aw_DECAL and ADHESIVE REMOVER-12 oz.,0,1,1
aw_SILICONE MULTI TOOL-,0,1,1
aw_WD40 -420mlSMART STRAW,0,1,1
babyw_toy$4,0,1,1
babyw_toy$7,0,1,1
babywtoy61,0,1,1
babywtoy72,0,1,1
barico_BS001-Large,0,1,1
barico_BS003-Large,0,1,1
barico_BS0081,0,1,1
barico_BS017-,0,1,1
barico_BS018-,0,1,1
barico_BS023-,0,1,1
bio_Bio Oil-125ml,0,1,1
cc-hTC-One-A9-silver,0,1,1
cc_Huawei-Mate-9-Brown,0,1,1
cc_Samsung_Galaxy_S8_Gray,0,1,1
cc_samsung_A520-BLACK,0,1,1
cc_samsung_Grand Prime Plus-Silver,0,1,1
cj_CJPOISL,0,1,1
clickbuscollection_nwc-29-Maroon,0,1,1
clickbuscollection_nwc-29-Purple,0,1,1
clickbuscollection_nwc-30,0,1,1
clickbuscollection_nwc-32,0,1,1
clickbuscollection_nwc-36,0,1,1
cn_clc_ AS-120R,0,1,1
col qadri_9789699646027,1,2,1
coleman_3000000157,0,1,1
coleman_Blue Cooler Combo 54QT,0,1,1
coleman_Marine White Cooler 70QT,0,1,1
coolBell_CB-6605-Beige,0,1,1
corio_C 101150-45,0,1,1
corio_C 101315-42,0,1,1
corio_JC 53-45,0,1,1
cr_ALMOND PLAIN-200 GM,2,3,1
culzado_AXIS-41,0,1,1
da_Ahsan-Ul-Kalam-555 & Pair of Free Story Book,0,1,1
dany_6954217098630,0,1,1
dawlance_9122 MDS,0,1,1
dawlance_9170WB MDS,0,1,1
e-seller_15,0,1,1
edukaan_200983,0,1,1
edukaan_201314,0,1,1
edukaan_201519,0,1,1
edukaan_7013-A4 - 6 Subjects,0,1,1
edukaan_7027-A4 - 6 Subjects,0,1,1
edukaan_7034-A4 - 300 Pages,0,1,1
edukaan_7036-A4 - 300 Pages,0,1,1
edukaan_7041-A4 - 120 Pages,0,1,1
edukaan_7047-College - 300,0,1,1
edukaan_7066-A4 - 6 Subjects,0,1,1
edukaan_7083-A4 - 300 Pages,0,1,1
edukaan_7156-A4 - 6 Subjects,0,1,1
emart_0-66,0,1,1
emart_Dry Iron NI-22awt,0,1,1
emart_Magic Hose Pipe 75 Ft,0,1,1
fitn_100295,0,1,1
fitn_2730413,0,1,1
fitn_631656703269,0,1,1
fitn_696859258121,0,1,1
fitn_800450,0,1,1
fitn_834266001552,0,1,1
fitn_RU00400,0,1,1
fitn_RU00494,0,1,1
gracill_GRC-7-43,0,1,1
head_273004-UK 10,0,1,1
head_273026-UK 10,0,1,1
head_273406-UK 10,0,1,1
head_273406-UK 11,0,1,1
hijabh_0116-BD (2,0,1,1
hijabh_0120-P-827-54,0,1,1
hijabh_Jilbab-BC-872-56x,0,1,1
hop_ANKF010,0,1,1
hop_ANKM33,0,1,1
huawei_Google Nexus 6P-Silver,0,1,1
huawei_Mate 9-gold,0,1,1
huawei_Mate 9-mocjha brown,0,1,1
huawei_p10-Blue,0,1,1
iPhone7-Matte Black -32GB,0,1,1
iPhone7Plus-Matte Black-32GB,0,1,1
iPhone7Plus-Red- 128GB,0,1,1
igeek__Packof3FidgetSpinnerStressReducer,0,1,1
interwood_HA-263049-39698,0,1,1
interwood_HA-A023-38566,0,1,1
interwood_HA-AN813020-S-23559,0,1,1
interwood_HA-R-REO-39997,0,1,1
interwood_HF-01FSB-MW-15781,1,2,1
interwood_HF-01ILO-40659,1,2,1
interwood_HF-02LT-39667,0,1,1
interwood_HF-02WCR-GO-39741,0,1,1
it_Imp-luxe17-01,0,1,1
it_Imp-luxe17-07,0,1,1
jackpot_JP-176 Gold,0,1,1
jackpot_JP-50,0,1,1
jackpot_JP-959,0,1,1
jackpot_JP-997,0,1,1
jj_JLAWN-S-17-080-Rapturous,0,1,1
kke_SCF62817,0,1,1
kke_SCF66327-260-ml,0,1,1
kke_SCF690_17-A2P-global-001,0,1,1
kke_SCF69627-2,0,1,1
knc_KNC-316,0,1,1
lamart_LMZ009,0,1,1
lamart_LMZ020,0,1,1
lamart_LMZ043,0,1,1
lamart_LMZ053,0,1,1
lenovo_20EV000HUE,0,1,1
lenovo_80J2002XUE,3,4,1
liberty_9780060976255,0,1,1
liberty_9780062060242,0,1,1
liberty_9780062312716,0,1,1
liberty_9780140296495,0,1,1
liberty_9780141384658,0,1,1
liberty_9780263896732,0,1,1
liberty_9780307479402,0,1,1
liberty_9780307945464,0,1,1
liberty_9780330508780,0,1,1
liberty_9780330512459,0,1,1
liberty_9780330545181,0,1,1
liberty_9780349000152,0,1,1
liberty_9780425271582,0,1,1
liberty_9780521186315,0,1,1
liberty_9780545103718,0,1,1
liberty_9780553211894,0,1,1
liberty_9780670923540,0,1,1
liberty_9780746060414,0,1,1
liberty_9780751553338,0,1,1
liberty_9780751557558,0,1,1
liberty_9780755334513,0,1,1
liberty_9780755352944,0,1,1
liberty_9780804125987,0,1,1
liberty_9780857261663,0,1,1
liberty_9781419550034,0,1,1
liberty_9781423601883,0,1,1
liberty_9781471164934,0,1,1
liberty_9781591748328,0,1,1
liberty_9781846684470,0,1,1
liberty_9781849156004,1,2,1
liberty_9788129116970,0,1,1
liberty_9788130908786,0,1,1
liberty_9788130920184,0,1,1
liberty_9788172342395,0,1,1
liberty_9789383260911,0,1,1
liberty_Green Cardigan for Girls-6 - 7 yrs - Size 28,0,1,1
lm_FORBES MONTHLY-Subscription,0,1,1
mab_HQ-Advance,0,1,1
madela_MINI ELECTRICBREASTPUMP,0,1,1
mdeal_DMC-610-8,0,1,1
mitsubhisi_1.0 Ton - SRK-13CMK-CS,0,1,1
mitsubishi_1.5 ton SRC 18CLK-CS,0,1,1
mitsubishi_MS-F18VC-CS,1,2,1
mm_AG-09,0,1,1
mm_AG-771,0,1,1
mt_Lenovo-Wireless-Mouse-300-with-rechargeable-battery,0,1,1
nasgas_NWD-120,0,1,1
naushemian_#0034-M,0,1,1
naushemian_#0039-M,0,1,1
naushemian_#0043-S,0,1,1
naushemian_001-L,0,1,1
naushemian_0010-M,0,1,1
orient_13af4 1ton-CS,0,1,1
orient_OS-19 MF16 PG-R410a-CS,0,1,1
ottoman_KT15P102,0,1,1
oxford_9780195475494,0,1,1
oxford_9780195978216,0,1,1
oxford_9780195979602,0,1,1
oxford_9780195979947,0,1,1
oxford_9780199069194,0,1,1
oxford_9780199126668,0,1,1
oxford_9780199128181,0,1,1
oxford_9780199128204,0,1,1
oxford_9780199400270,0,1,1
palwasha_SKU011,0,1,1
paramount_9789606981470,0,1,1
paramount_9789696371465,0,1,1
paramount_9789812858894,0,1,1
phub_Quorum ,0,1,1
plk_DWI/ 952 069_71,0,1,1
plk_FWI/ 925 651_41,0,1,1
plk_FWI/ 927 822_6,0,1,1
plk_FWI/ 928 911_30,0,1,1
plk_FWI/ 947 929_48,0,1,1
plk_FWI/ 959 080_11,1,2,1
plk_FWI/ 961 284_44,0,1,1
plk_FWI/ 987 594_50,0,1,1
plk_PD/ 991 471_65,0,1,1
progressive_9780007865178,0,1,1
progressive_9780470290309,0,1,1
qzs_27360-Large,0,1,1
redspot_9789810445210,0,1,1
redspot_9789810780159,0,1,1
rehaab_RJ160051,0,1,1
rhythm_G1107S-01,0,1,1
rubian_Ultra-Slim Bluetooth Keyboard,0,1,1
samsung_A720-Black,0,1,1
samsung_G935F-Black,0,1,1
samsung_Samsung Galaxy J7 PRIME 2016-Gold,0,1,1
sanasafinaz_SS-12A,0,1,1
sanasafinaz_SS-1B,0,1,1
sanasafinaz_SS-2B,0,1,1
sanasafinaz_SS-5B,0,1,1
sanasafinaz_SS-9B,0,1,1
sapil_Sapil Chichi Women 100ML,0,1,1
seagate_SG E-1TB,2,3,1
seagate_STEA1000400-1TB,0,1,1
sehgalmotors_130175,0,1,1
sehgalmotors_189146,0,1,1
sehgalmotors_268986,0,1,1
sehgalmotors_295924,0,1,1
sehgalmotors_296111,0,1,1
sehgalmotors_4960,0,1,1
sehgalmotors_51492,0,1,1
sehgalmotors_5192,0,1,1
sehgalmotors_5317,0,1,1
sehgalmotors_6508,0,1,1
sehgalmotors_6777,0,1,1
sehgalmotors_7007,0,1,1
sehgalmotors_8153,0,1,1
sgm_KTM-Polishing-Buffer-Heavy-Duty-For-Detailing,0,1,1
shahi_BallayÃ‚Â BallayÃ‚Â Munchy MixÃ‚Â 12-75-box,0,1,1
shopfever_RA385HB1LNDBGNAFAMZ,0,1,1
shopfever_YV266HB0M2J20NAFAMZ,0,1,1
shubinak_SWS14-JAK-1017-M,0,1,1
shubinak_SWS14-JAK-1017-XS,0,1,1
shubinak_SWS14-JAK-1020-XS/S,0,1,1
sigma_11932,0,1,1
sigma_2639,0,1,1
sinbo_6901,0,1,1
sinbo_7025,0,1,1
sinbo_7033,0,1,1
sinbo_7320,0,1,1
smsm_13720,0,1,1
smsm_220240,0,1,1
smsm_371107,0,1,1
smsm_8961100500123,0,1,1
sony_DSC-W830,0,1,1
sstop_airvent_mobile_holder,0,1,1
stinnos_1323,0,1,1
stinnos_342,0,1,1
stinnos_A102,0,1,1
stinnos_A112,0,1,1
stinnos_A123,0,1,1
stoner_91381 A,0,1,1
stripyinterior_100004,0,1,1
stripyinterior_Ludo Rug,0,1,1
sukoonbundle-sukoon10-cj_CJPOISL,0,1,1
swi_LT55,0,1,1
swi_MXCTRBL,0,1,1
test-product-01,0,1,1
texi tech_Bay Mount Card Reader 100915,0,1,1
texi tech_Cooling Pad 700467,0,1,1
tfs_MDC-77-43,0,1,1
timex_SS01,0,1,1
timex_T2N695,0,1,1
timex_T2N700,0,1,1
timex_T2N779,0,1,1
timex_T2N790,0,1,1
timex_T2P044,0,1,1
timex_T2P149,0,1,1
timex_T2P183,0,1,1
timex_T2P231,1,2,1
timex_T2P391,0,1,1
timex_T2P392,0,1,1
timex_T2P449,0,1,1
timex_T2P517,0,1,1
timex_T49866,0,1,1
timex_T49961,0,1,1
timex_T49991,0,1,1
timex_TW000U907,0,1,1
timex_TW000X107,0,1,1
timex_TW2P97400,0,1,1
timex_TW4B09000,0,1,1
tmx_wtch_T49866,0,1,1
tr_Good Day (Vitality,0,1,1
tr_Pure Natural Longan Honey 1  Kg.,0,1,1
tr_Pure Natural Longan Honey 350 gm,0,1,1
tr_Pure Natural Wild Honey 1  Kg.,0,1,1
tucano_BAGIO15-GT,0,1,1
unique_p-wow-01,0,1,1
vitamin_265,1,2,1
vitamin_TVC-Ultra Slim Plus + BB Cream free,0,1,1
vitamin_TVC-Vita Growth (Buy 2 Get 1,0,1,1
vitamin_Ultra Muscle,1,2,1
vitamin_Ultra Slim  Plus Economy,2,3,1
vitamin_Vigour Maximizer Bundle,0,1,1
vitamin_Wipes ,0,1,1
vitamin_XTEND-Bundle,0,1,1
vitamin_xest,0,1,1
zaffiro_Z-P-002,0,1,1
zaffiro_Z-P-042,0,1,1
zaffiro_Z-P-059,0,1,1
zaffiro_Z-P-069,0,1,1
ziqi_ZN-456,0,1,1
ziqi_Zn-1455-BD,0,1,1
ziqi_Zn-1455-MD,0,1,1
ziqi_Zn-1455-TS,0,1,1
ziqi_Zn-808,0,1,1
AKL_A01136156-AW-02-Beige,0,2,2
AKL_A01136169-AW-06-Beige,0,2,2
AKL_A131137857-SS-01-17,0,2,2
AKL_A131137860-SS-02-17,0,2,2
ALK_FC-14-17-A131140055,0,2,2
ALK_FC-15-17-A131140056,0,2,2
ALK_FC-16-17-A131140057,0,2,2
ALK_FMNC002-131688053,0,2,2
AU_GD071-1 Year,0,2,2
AYS_18LITH11M,0,2,2
AYS_32B8500-32-Inches,0,2,2
AYS_A-C -18-LNF,0,2,2
AYS_Orient-OR-5535-IP-Refrigerator,0,2,2
Aladdin_14-Walker-W2907,0,2,2
Aladdin_15-Walker-W2908,0,2,2
Aladdin_Pair of Gold Star Rubber Coated Metal Dumbells - 2KG - S,0,2,2
AmanJee_PYB-0001,0,2,2
Audionic Max-550,0,2,2
Audionic X-BOOM 5 White,0,2,2
AudionicRex7,0,2,2
Audionic_Rb 106,0,2,2
BBS_ClimbCarRed,0,2,2
BB_Poly Beans For Beanbag Refill - 3 Kg,0,2,2
BE_Minions-TOOTHPASTE-DESPENSER,0,2,2
BO_Loom-Bands-Kit-Multicoloured,0,2,2
BO_Nicer-Dicer-Plus-Green,0,2,2
BO_Solar-LED-Rechargeable-Camping-Lantern - Yellow,0,2,2
BO_talking-parrot-1,0,2,2
BP_PS11204,0,2,2
BP_PS19985,0,2,2
BP_PS19987,0,2,2
BP_PS26930,0,2,2
BP_PS31340,0,2,2
BP_TO31971,0,2,2
Baklawa_Badam cream-1Kg,0,2,2
Baklawa_Mabrooma Pistachio-1Kg,0,2,2
Barico_723205,0,2,2
Bparcel_60W-SAFE1,0,2,2
Bundle 2 smsm_bundle02,0,2,2
CITY_Light Grey Belt Pant-Size L 42 - W 40,0,2,2
CUR_CUD-76,0,2,2
Campingaz_2000024956,0,2,2
Campingaz_2000024957,0,2,2
Charizma_CWB1,0,2,2
Ctees_CK-PK5-M,0,2,2
DR_DRPC046-11,0,2,2
Dell_Inspiron-15-3567-ci7-,0,2,2
EMJM_24101322206-40,0,2,2
EP_5500 5 KVA,0,2,2
EcoStar_65U565,0,2,2
Edenrobe_BTKS-16-3196-28,0,2,2
Edenrobe_EGTFS17-0687-9-10 Years,0,2,2
Edenrobe_LW17V1-19108,0,2,2
Edge-wc_ED-WC-031,0,2,2
FHM_DEEP RUST,0,2,2
GA_BLOSSOM T-400 - 99192,0,2,2
GA_C-468-120505,0,2,2
GA_CL-230-B-136065,0,2,2
GA_CT-186-136050,0,2,2
GA_EA-14-144984,0,2,2
GA_EA-18-144980,0,2,2
GA_FE-25-141203,0,2,2
GA_GL-06-141166,0,2,2
GA_GT-01-141173,0,2,2
GA_PM-143-136189,0,2,2
GA_PM-161-136198,0,2,2
GA_PM-162-136199,0,2,2
GA_SS-135-136179,0,2,2
GMZV_Black-4-1TB-Horizon-Zero-Dawn-Bundle,0,2,2
GMZV_Sony GTA V - PS4,0,2,2
GMZV_Switch-Console-with-2-Games,0,2,2
GMZV_Xbox One S 500GB-PAL (Without Kinect,0,2,2
Genius_KB-G265-Black,0,2,2
Google_Black-Google-Chrome-Cast,0,2,2
Gshop_GS-J31,0,2,2
HOS-W_VSBSIBEDP100,1,3,2
HOS-m_GAADGPM125,0,2,2
HOS-m_HRMTDHM100,0,2,2
HOS-m_YSLNHM100,0,2,2
HP_Printer-2132,0,2,2
HP_Scanner-M225dw,0,2,2
HP_White 2132 - DeskJet - All-in-One Printer,0,2,2
HP_White-DeskJet-3635,0,2,2
Herbo Natural_1,0,2,2
IKEA_10072256,0,2,2
IKEA_50139877,0,2,2
Ifitness_JW901,0,2,2
Ifitness_LIVEUP-INVERSION-TABLE-LS9087,0,2,2
Ifitness_T300,0,2,2
JBS_TAT-110,0,2,2
JBS_TAT-199,0,2,2
JBS_TAT-241,0,2,2
Jaza_2Sela5kg+FOC,0,2,2
KF_Butt-Salan-850gm,0,2,2
KI_2174SAKBC,0,2,2
KKUPJ-Blue-L,0,2,2
Kansai_High Heat Auto _ Whitw,0,2,2
Kansai_RustStripper,0,2,2
Kansai_Vinyl & Fabric _ Sand,0,2,2
Kashmina_KSH-WO-RD-HD,0,2,2
Kenwood_KDC-1213,0,2,2
Kenwood_KENWOOD E-SENSE 1.5 Ton,0,2,2
L&L_LLHAP786w,0,2,2
LS_815096000694,0,2,2
LS_8964000002070,0,2,2
Lenovo_Ideapad-110-ci3,0,2,2
Liberty_9780670087648,0,2,2
Life source_BE-660,0,2,2
Logitech_910-004521 ,0,2,2
MACBOOK PRO 13-INCH 2.7GHZ,3,5,2
MEGUIAR_G15812EU,0,2,2
MORG_GCS 06,0,2,2
Monocruiser_CLB Z681BR Mercedes,0,2,2
MoosaE_LD005,0,2,2
MoosaE_SR004,0,2,2
NVC_Polaroid-iS426,0,2,2
Nabila_ZEROMAKEUP-IVORY,0,2,2
"Nikon_Nikon COOLPIX L27 Compact Digital Camera - White (16.1MP,",0,2,2
Noble_Nobel-32-Inch-Black,0,2,2
Omron_MC-720-E,0,2,2
Omron_NE-C803-E,0,2,2
Origins_16W37-M,0,2,2
P&S_1241,0,2,2
PMA_9789810117238,0,2,2
PMA_9789810190965,0,2,2
PNG_pampers_10004049-Hazir,0,2,2
Pack of 2 Almond & Walnut Sohan Halwa - 2 kgs,0,2,2
Pack of 2 Sohan Almond & Cashew Halwa - 2 kgs,0,2,2
Paramount_9789670618630,0,2,2
Paramount_9789694949888,0,2,2
PlanetX_AG-9008,0,2,2
PlanetX_PX-9003,0,2,2
PlanetX_PX-9087,0,2,2
PlanetX_PX-9091,0,2,2
PlanetX_PX-9125,0,2,2
PlanetX_PX-9127,0,2,2
PlanetX_PX-9128,0,2,2
PlanetX_PX-9137,0,2,2
PlanetX_PX-9166,0,2,2
PlanetX_PX-9347,0,2,2
Q Mobile E-300,0,2,2
R&I_HGR 2.8 KVA D,0,2,2
RM_Panasonic-TH-40D310M,0,2,2
RM_Sony-KDL-50W800C,0,2,2
