sku_name,sales_2021,sales_2022,sales_difference
RS_Pack-of-three-Rehmat-e-Shereen-Coconut-Bites,0,2,2
Rajesh_Beard & Moustache Hair Trimmer,0,2,2
Rajesh_RAJ036,0,2,2
Rajesh_Red Sauna Belt Waist Trimmer,0,2,2
Relaxsit_RS-68,0,2,2
Relaxsit_RS-72,0,2,2
Relaxsit_RS-74,0,2,2
Ricoh_Black Laser SP-210,0,2,2
Ricoh_Black Laser SP-210SU (3 in 1,0,2,2
Ricoh_Monochrome Printer-SP 212w,0,2,2
Ricoh_Photo Copier MP2014AD,0,2,2
Rubian_Rubian 082,0,2,2
SCIFI_Disney Music_SC22001T3,0,2,2
SCIFI_Disney Music_SC510VMP,0,2,2
SCIFI_Hannah Montana_SC5811HT,0,2,2
SFEVER_IS380HB08VI1WNAFAMZ,0,2,2
SFEVER_MP216,0,2,2
SMSM_7622300489922,0,2,2
SNU_MHC16W104,0,2,2
SNU_MHC16W105,0,2,2
SNU_MHC16W108,0,2,2
SN_Mabroom400gm,0,2,2
SUPER ASIA_SA WCS 65-ELECTRIC WATER COOLER STEEL BODY (65 GALLON,0,2,2
SWP_3kg_1kgfree,0,2,2
Saloni_BOSSC,0,2,2
Samsung_49inchesK5300,0,2,2
Samsung_55KU7000,0,2,2
Samsung_A7-2017-Gold,0,2,2
Saylani_School-Fee-Per-Month-One-Child,0,2,2
Saylani_Vocational-Training-Per-Course,0,2,2
Shark_HB-812,0,2,2
SharpLC40LE185M,0,2,2
Sigma_52210,0,2,2
Sigma_54914,0,2,2
Silkasia_ET-457,0,2,2
Sony_48W652D,0,2,2
StPat_Belt Pant_13 - 14 yrs-Size 40/34,0,2,2
StPaul_White Shirt Half Sleeve-6.5 - 8 yrs - Size 24,0,2,2
Surmawala_Orient-OR-5535-GD-Refrigerator-Red,0,2,2
Susu Unta Camel Milk Powder 20 sachet,0,2,2
Swatch_YIS405G,0,2,2
TKS_m969-6-8 Years,0,2,2
TO_021-JOVAN MUSK WHITE,0,2,2
TO_042-HQT 906,0,2,2
TP-Link_Router-TL-WDR-3500,0,2,2
TSS_Light Green Kameez with White Shalwar-4 - 5 yrs - Size 26,0,2,2
Timex_TW2P61400,0,2,2
Tmall_SpyPen_2GB,0,2,2
Tmall_Vimax,0,2,2
Transcend_TS1TSJ25M3E,0,2,2
Transcend_TS32GSDU1,0,2,2
Trendz-TR-0385,0,2,2
Trendz_TR-0012,0,2,2
Trendz_TR-0050,0,2,2
Turk & Fillmore_Super Natural I-brown-41,0,2,2
Turk & Fillmore_Super Natural I-brown-42,0,2,2
Turk & Fillmore_Super Natural I-brown-46,0,2,2
Turk & Fillmore_Super Natural II-40,0,2,2
Turk & Fillmore_Super Natural II-41,0,2,2
Turk & Fillmore_Super Natural II-42,0,2,2
Turk & Fillmore_Super Natural II-43,0,2,2
Turk & Fillmore_Super Natural II-45,0,2,2
Turk & Fillmore_Super Natural II-46,0,2,2
VPN_VPN 103H,0,2,2
Victorinox_  TRAVELLER KIT,0,2,2
Zia_EN2,0,2,2
ahp_EOS-750D-24.2-MP-Digital-SLR-Camera-Black,0,2,2
ahp_EOS-80D-Digital-SLR-Camera-Black,0,2,2
ajwa_Ajwa Seeds Powder,0,2,2
aw_Fuel Injector Treatment & Upper Cylindrical Treatment (white,0,2,2
aw_Wheel Protectant-7oz./207ml,0,2,2
aybeez_ABZ-160-L,0,2,2
aybeez_ABZ-678-M,0,2,2
barico_BS012-,0,2,2
bogo_BogoGrand2017karachi,0,2,2
cc_Huawei-Mate-9-Grey,0,2,2
cc_Samsung_Galaxy_S8_gold,0,2,2
cc_samsung_A520-LIGHT BLUE,0,2,2
coleman_3000002276,0,2,2
coleman_Marine White Cooler 120QT,0,2,2
coleman_Red Adult Chair Quad with Cooler ,0,2,2
corio_JC 57-43,0,2,2
cr_PISTA SALTED-500 GM,4,6,2
danielk_DK10947-2-Navy,0,2,2
edukaan_200923,0,2,2
edukaan_7046-A4 - 120 Pages,0,2,2
emart_92,2,4,2
emart_Cereal Dispenser Double,0,2,2
emart_Revoflex-Xtreme,0,2,2
fitn_631656708110,0,2,2
fitn_810390023974,0,2,2
hijabh_JILBAB-C-756 (1,0,2,2
huawei_Mate-9-Black,0,2,2
iGeek_BatmanTriFidgetSpinnerToy,0,2,2
igeek_TriFidgetSpinner,0,2,2
interwood_HA-HLZ9A115-38562,0,2,2
interwood_HA-R-AGRA-39999,0,2,2
interwood_HA-R-QRION-39998,0,2,2
jackpot_JP-939,0,2,2
kke_SCF56617,0,2,2
lala_USS17-SLC-001B-1000188799871,0,2,2
lenovo_20ET000M00,1,3,2
liberty_9780099514220,0,2,2
liberty_9780143417361,0,2,2
liberty_9780600618850,0,2,2
liberty_9781101881651,0,2,2
majestic_15 Pc Cookware Set - Antique Grey,1,3,2
majestic_15 Pc Cookware Set - Beige,0,2,2
majestic_18 Pc Cookware Set - Sparkle Red,0,2,2
medinostic_7080320,0,2,2
mt_BL001161-16Oz,0,2,2
mva_Pack-of-Two-Figs-(Injeer,0,2,2
nutrifactor_NF0017,0,2,2
oppo_OPPO-F1-Plus-Gold,0,2,2
oppo_f3-plus-Gold,0,2,2
oxford_9780195477009,0,2,2
oxford_9780195479256,0,2,2
palwasha_SKU027,0,2,2
paramount_9780141373027,0,2,2
peekaboo_Batman-Black-4 Yrs,0,2,2
phub_Bright Crystal  by Versace 90ml EDT,0,2,2
plk_DWI/ 941 344_76,0,2,2
plk_FWI/ 953 620_8,0,2,2
plk_FWI/ 953 638_9,0,2,2
redspot_9810824280,0,2,2
"royal_Magnum Bracket 18""",0,2,2
s_tv_KLV-40R352C,3,5,2
samsungGALAXY J510F-2016 DS LTE-Gold,2,4,2
samsung_G935F-Gold,0,2,2
samsung_Samsung Galaxy J7 PRIME 2016-Black,0,2,2
sanasafinaz_SS-11A,0,2,2
sanasafinaz_SS-14A,0,2,2
sanasafinaz_SS-3A,0,2,2
sanasafinaz_SS_6B,0,2,2
sanaulla_NA17E 03 ,0,2,2
seagate_STDR4000300-4TB,0,2,2
sehgalmotors_295121,0,2,2
sehgalmotors_69835,0,2,2
sinbo_3325,0,2,2
sitara_LRTW09-MDM-MIX-M,0,2,2
ss_WC-017-L,0,2,2
sst_preservatif-Regular fit-Large,0,2,2
stinnos_657,0,2,2
test-product-new,0,2,2
test-product2,0,2,2
timex_T2P041,0,2,2
timex_T46681,1,3,2
tmx_wtch_ T2E581_4,0,2,2
tr_Ginseng Raw Honey Tea 440 g,0,2,2
tr_Pure Natural Raw Wild Honey 440 g.,0,2,2
tram_TT20540616,0,2,2
vital_vb_wnd 00012,0,2,2
vitamin_230,0,2,2
vitamin_Ultra Force,0,2,2
yamaha_EF12000E,0,2,2
yamaha_EF2600FW (RECOIL,0,2,2
yankee_5038580000771,0,2,2
yankee_5038580061895,0,2,2
zaffiro_Z-P-030,0,2,2
4U_Service-KA 005,0,3,3
ABT_B175,0,3,3
AKL_A01136177-AW-18-Purple,0,3,3
AKL_A131138790-SS-122-17,0,3,3
ALK_FC-03-17-A131140044,0,3,3
ALK_FC-08-17-A131140049,0,3,3
ALK_FMCS001-130161452,0,3,3
AYS_SA-250,0,3,3
Aladdin_229-RC_CAR-138-19-20,0,3,3
Atalian _BK17.01-Black-45,0,3,3
BP_SP33584,0,3,3
BP_TO21406,0,3,3
Baklawa_Baklava Cashew-1Kg,0,3,3
Baklawa_Baklava Pistachio-1Kg,0,3,3
Baklawa_Cake Rusk Per Pack 330g,0,3,3
Base_1847,0,3,3
Base_3671,0,3,3
CITY_Light Grey Elastic Pant Prep to V-10 - 11 yrs - Size 36,0,3,3
CITY_White Kameez-13 - 14 yrs - Size 38,0,3,3
Dany51234689524515284934,0,3,3
Dany71364879523146874161,0,3,3
Dawlance_Inverter30Toscana,0,3,3
Dawlance_MD 4N,0,3,3
Dell_DELL 5559-I5,0,3,3
ELF_83314,0,3,3
EP_6800 6.3 KVA,0,3,3
Entertainer Asia_Vouch 365 - 2017 Book Karachi,1,4,3
Enviro_EAC-12,0,3,3
FHM_26SANTAM LAYER TABLE,0,3,3
Fantastic_FT-42,0,3,3
GA_C-421-136160,0,3,3
GA_EA-12-144988,0,3,3
GA_FE-60-141235,0,3,3
GA_PM-139-120534,0,3,3
GA_PM-168-136203,0,3,3
GA_PM-173-136208,0,3,3
GFE_22_YonauasIcecreamMaker,0,3,3
GMZV_500GB-PS4-Slim-New-Terra,0,3,3
GMZV_PS4-1TB-Slim-Region-2,0,3,3
Geepas_GRF-6012,0,3,3
H2_MODRSBlack-Black-S,0,3,3
HAS_Remax-Navigation,0,3,3
HP_15AY-15-Ay072NIA-ci3,0,3,3
HP_450-G4-Core-i7-7500U,0,3,3
Haier_HPU-48CO3,0,3,3
Haier_HSU-12LKE,1,4,3
Homage_Black Water Dispenser - HWD-42,0,3,3
IKEA_10119206,0,3,3
InfinixNote3-2GB-Grey,0,3,3
J&J_JJ-045,0,3,3
JBS_WEN-041,0,3,3
Jaza_2Elite5kg+FOC,0,3,3
Jaza_2Premium5kg+FOC,0,3,3
KHAS_KCE-2065,0,3,3
Kenwood_KLV-1215,0,3,3
LS_8411356775894,0,3,3
LS_8961100500017,0,3,3
LS_8961100500123,0,3,3
LS_8964000006122,0,3,3
Lacie_STET2000400-2TB,0,3,3
Lala_1151004100094-SCB-09,0,3,3
Lenovo_80UD00DLAK,0,3,3
MDF 003_Pistachios Plain 250 gm,0,3,3
MORG_GCS 13,0,3,3
MVA_Deal1_ajwa,0,3,3
Nimcos_Gift-Box-Pack-of-5-Large-1000gm,0,3,3
PNG_Pampers_10003444-Hazir,0,3,3
PNG_Pampers_10003449-Hazir,2,5,3
Paramount_9781444112689,0,3,3
Paramount_9789696372516,0,3,3
PlanetX_PX-9001,0,3,3
PlanetX_PX-9064,0,3,3
PlanetX_PX-9103,0,3,3
PlanetX_PX-9153,0,3,3
PlanetX_PX-9243,0,3,3
RM_Panasonic-NA-127VB6,0,3,3
RS_Karachi Halwa Tin,0,3,3
RS_pack-of-two-Rehmat-e-Shereen-Habshi-Halwa-450g,0,3,3
Rajesh_Blue Car Emergency Tow Chain,0,3,3
Rajesh_RAJ54,1,4,3
SKMT_CT Scan,0,3,3
SNU_Su16c-3B-Green,0,3,3
SNU_Tena-Durrani-TD16W-Roseate,0,3,3
Samsung_49inchesK5100,0,3,3
Samsung_55inchesK6000,0,3,3
Samsung_60inchesKU7000,0,3,3
Samsung_A3-2017-Black,0,3,3
Samsung_Galaxy_S8_black,0,3,3
Samsung_Samsung Galaxy Camera GC100,0,3,3
Samsung_Samsung NX2000 20.3MP Smart WiFi Digital Camera,0,3,3
Samsung_Samsung NX30ZZ Smart Camera (Black,0,3,3
Saylani_Health-Contribution-Package-1,0,3,3
Sigma_3131,0,3,3
Sigma_52932,0,3,3
Surmawala_Orient-OR-6057IP-Refrigerator-Silver-Black,0,3,3
Swatch_SUBM114G,0,3,3
Telemall_MM-PC-0003,1,4,3
Telemall_MM-PC-0008,0,3,3
Timex_TI000U90100,0,3,3
Tmall_ASA336,0,3,3
Tmall_Autocool,0,3,3
Tmall_MM_Bowls_Set_Pk5_Blue,0,3,3
Transcend_TS1TSJ25M3,0,3,3
Uni-Sunsilk-deal,0,3,3
Value Shop_Yellow-Fidget-Spinner,0,3,3
Voucher 6000,0,3,3
Voucher 9000,0,3,3
Z&A_ZEES-0030,0,3,3
Zia_111,0,3,3
Zia_EN11,0,3,3
a4tech_Gaming-Bloody-Mouse-R-80,0,3,3
audionic_6954217532172,0,3,3
aw_CONSTRUCTION FOAM-500ml,0,3,3
cc_Samsung_Galaxy_S8_black,0,3,3
cc_samsung_A520-Gold,0,3,3
cc_samsung_a320-Gold,0,3,3
cr_PAN MASALA ( SWEET,0,3,3
emart_0-64,0,3,3
fitn_2730442,0,3,3
fitn_820103309653,0,3,3
gulhane_GTS-001,0,3,3
herbion_Verona X Capsules 10 s,0,3,3
iPhone7-Red-128GB,0,3,3
iPhone7Plus-Jet Black-256GB,0,3,3
iPhone7Plus-Matte Black-128GB,0,3,3
infinix_S2-Black,0,3,3
itech_Apple Macbook Air 13.3  MMG F2,0,3,3
kke_SCF69327,0,3,3
liberty_9780545377614,0,3,3
liberty_9781843322924,0,3,3
majestic_15 Pc Cookware Set - Burgandy,0,3,3
majestic_18 Pc Cookware Set - Burgandy,0,3,3
mdeal_DMC-265-11,0,3,3
nvc_HDMI UC 40 - Home Cinema Projector - White,1,4,3
plk_PD/ 988 873_60,0,3,3
redspot_9789810477189,0,3,3
samsung_51 H4500_clear,0,3,3
samsung_G935F-Blue,0,3,3
samsung_J5 Prime-Gold,0,3,3
sheraton_FMOTORS_01,0,3,3
sindbad_Sindbad Gift Card-1,0,3,3
stinnos_701,0,3,3
streets_SS-56-M,0,3,3
test-product,2,5,3
vitamin_MOMMoments Gold Delay,0,3,3
yamaha_EF2600FW (SELF,1,4,3
ALK_FC-04-17-A131140045,0,4,4
ALK_FC-07-17-A131140048,0,4,4
BBS_M008,0,4,4
BO_All-In-One Manicure Set,0,4,4
Blooming_Round Neck Tees-4-5 Years,0,4,4
Chk_ Green Chilli Pickle 300g,0,4,4
Dell_Inspiron-15-5567-ci7-4GB,0,4,4
GA_PM-137-136187,0,4,4
GA_PM-200-137350,0,4,4
Genius_GB-1500X-Black,0,4,4
HAS_1026,0,4,4
HOS-m_bvlmibm100,0,4,4
HP_HP-Laserjet-Pro-M12a,0,4,4
HP_Laser Color 277n (4-in-1,0,4,4
HP_Printer-2135,0,4,4
Haier_HSU-18LKE,1,5,4
IKEA_30242291,1,5,4
Infinix Hot 4-Black-1,0,4,4
Orient_32L4143,0,4,4
PNG_Pampers_10003451-Hazir,1,5,4
PNG_Pampers_10004047-Hazir,0,4,4
PNG_Pampers_10004048-Hazir,0,4,4
PlanetX_PX-9088,0,4,4
Q&Q_Q602J402Y,0,4,4
Relaxsit_RS-21,0,4,4
SNU_Tena-Durrani-TD16W-Kelly,0,4,4
Samsung_A3-2017-Gold,0,4,4
Samsung_Galaxy_S8_Plus_Black,0,4,4
Sigma_1689,0,4,4
Tmall_SpyPen_4GB,0,4,4
VPN_VPN 202H,0,4,4
Zia_147,0,4,4
ajwa_Ajwa Dates Powder,0,4,4
cc_Samsung_Galaxy_S8_Plus_Gold,0,4,4
emart_0-23,1,5,4
emart_0-32,0,4,4
emart_Dessini-Kitchen-Double-Grill-Pressure-Pan,0,4,4
fitn_RU00495,0,4,4
hop_ANKM005,0,4,4
hop_ANKM030,0,4,4
iPhone7- Jet Black-128GB,0,4,4
iPhone7-Red-256GB,0,4,4
nutrifactor_NF002,0,4,4
sapphire_US0541,0,4,4
sehgalmotors_67036,0,4,4
st_PX008,0,4,4
vitamin_Melatonin Sleep Formula,0,4,4
vitamin_moments-gold-delay-condom,0,4,4
AYS_32-32G6530,0,5,5
AYS_Orient-DC-Inverter-Plus-18,0,5,5
Audionic_Rb 105,0,5,5
BO_Kiss Beauty Contour Stick - Brown,0,5,5
Eco Star_32U557_561,0,5,5
EtrierW_MT21-L,0,5,5
GA_PM-152-136192,0,5,5
GA_PM-202-137349,0,5,5
GFE_TRAVEL-DINING-TRAY,0,5,5
HP_Laser MFP M426fdn (4 in 1,0,5,5
HP_MFP M435nw (A3 Blk 3 in 1,1,6,5
HP_Officejet 2130 (3-in-1,2,7,5
Haier_HSU-12-HNF,0,5,5
Jaza_Elite 1kg,0,5,5
Jaza_basmati5_free1kg,0,5,5
LS_815096000274,0,5,5
MORG_GCS 25,0,5,5
NDF_Pista Salty 500gm,0,5,5
Paramount_9789694948249,0,5,5
RB_Personal Care-bf,0,5,5
Ricoh_Black Laser SP-4510DN,0,5,5
SUPER ASIA_SA WCS 65-ELECTRIC WATER COOLER STEEL BODY (65 GALL,0,5,5
Samsung_49K6000,0,5,5
Samsung_RT39K5110SP,0,5,5
Samsung_Samsung 40 Inch J5000 Full HD LED TV,4,9,5
Samsung_Samsung Air Conditioner Digital Inverter Series,0,5,5
SanaSafinaz_SS-6A,0,5,5
Shark_CP-12,0,5,5
UNEL_Haier 42 Inch B9000,0,5,5
a4tech_Mouse-Optical-USB-OP-720,0,5,5
akl-GFSU1265-M,0,5,5
aw_AIR MAX MOISTURE ABSORBER & REFILLER-450gm,0,5,5
baklawa_Baklava Mix Chocolate Sweets 1Kg,0,5,5
cc_Samsung_Galaxy_S8_Plus_Black,0,5,5
cc_Samsung_Galaxy_S8_Plus_Gray,0,5,5
dawlance_9188 Mono,0,5,5
dawlance_DWT-150C,0,5,5
edukaan_7003-A4 - 300 Pages,0,5,5
greenroot_Clear Vision,2,7,5
kansai_Undercoating Aerosol,3,8,5
prime_T11-GR Black-XL,0,5,5
proactiv_acne_1,0,5,5
sanasafinaz_SS-5A,0,5,5
swi_MXP10,0,5,5
uni_FoodPanda,0,5,5
Al-Muhafiz-Sohan-Halwa-Almond-Pack-of-2,0,6,6
CL74_dawlance_VF-1035WB,0,6,6
FESFEducate-a-Child-for-a-Month,0,6,6
Geepas_GK6862,0,6,6
ISn 100% Whey Protein Vanilla,8,14,6
Infinix Note 3-3 GB-Gold,0,6,6
LS_8961008200927,0,6,6
PNG_Pampers_10004046-Hazir,0,6,6
PlanetX_PX-9291,0,6,6
RAF_800ml,0,6,6
SMSM_6297000027975,0,6,6
Samsung-Galaxy-S8-G955-Plus-Black,0,6,6
Samsung_S7 Edge-Gold,0,6,6
Tmaster_C D Rom,0,6,6
ahp_EOS-1300D-DSLR-Black,0,6,6
alrafa_Safri-Dates-400g,0,6,6
alrafa_kalmi-Dates-400g,0,6,6
barico_BS021-,1,7,6
emart_0-37,1,7,6
mdeal_DMC-265-10,0,6,6
qmobile_Noir J7-Gold,0,6,6
sanasafinaz_SS-3B,0,6,6
seagate_STDR2000300-2TB,0,6,6
seagate_STEA1500400-1.5TB,0,6,6
smsm_8964000002254,0,6,6
AYS_A-C-KDC-1804S2,0,7,7
AYS_CX-39U564G,0,7,7
ISN_Concentrated-Chocolate-2lbs,0,7,7
ME_3-in-1-Special-Multani-Sohan-Halwa-1kg,0,7,7
Nimcos_Spicy-Potato-Sticks-180gm,0,7,7
Omron_HEM-7120-E,0,7,7
PlanetX_PX-9161,0,7,7
Royal_Energy saver Fan 56 New Model,6,13,7
Samsung-Galaxy-S8-G950-Grey,0,7,7
Samsung_Samsung NX300 Mirrorless - Brown,0,7,7
Zia_133,0,7,7
emart_White-&-Blue-Insect-Killer,0,7,7
sanasafinaz_SS-1A,0,7,7
streets_SS-63-L,0,7,7
AYS_32-32u561,0,8,8
Entertainer Asia_Vouch 365-2017 BookLahore,0,8,8
Haier_HSU-18-HNF,0,8,8
Jaza_Basmati 1kg,0,8,8
KKZP_TSRKK70206-XS,0,8,8
LS_8961100500154,0,8,8
Nabila_ZEROMAKEUP-PEARL,0,8,8
PNG_Pampers_10003446-Hazir,0,8,8
Panasonic_40D310,0,8,8
Rajesh_RAJ001,2,10,8
Rajesh_RAJ60,0,8,8
Rubian_20-S,0,8,8
SanaSafinaz_SS-2A,0,8,8
Trendz_TR-0037,0,8,8
Uni-Lipton-deal,0,8,8
kcc_glamour deal,0,8,8
smsm_370111,0,8,8
Bundle 3 smsm_bundle03,0,9,9
ME_Double-Akhroat-Multani-Sohan-Halwa-1kg,0,9,9
PlanetX_PX-9021,0,9,9
cc_samsung_G935F-Blue,0,9,9
cr_MUZAFTI IRANI (500GM,0,9,9
BO_topfastRc-yellow,14,24,10
Infinix Note 3-2GB-Nationwide-Grey,4,14,10
Motifz_MWU01697-999-BUFF,0,10,10
Nimcos_Salty-Potato-Sticks-180gm,0,10,10
SN_deal_qalmi400gm,0,10,10
iPhone7Plus-Red-256GB,0,10,10
samsung_Grand Prime Plus-Silver,0,10,10
smsm_13854,0,10,10
GFC_Bracket Myga Metal (Special Guard,0,11,11
jj_JLAWN-S-17-068 Cool Flower,0,11,11
nabila_NGELIC FOR IVORY,14,25,11
samsung_Grand Prime Plus-Black,0,11,11
NDF_Almond American 500gm,0,12,12
SWP_500gm,0,12,12
alrafa_mabroom-Dates-400g,0,12,12
emart_0-28,0,12,12
cr_MABROOM DATES (375 GM,5,18,13
iphone_7-128GB-wof-Matt Black,5,18,13
nabila_NTICE FOR Almond,4,17,13
shoppers stop_MagicGlass-3,0,13,13
Tmall_SpyPen_8GB,0,14,14
baklawa_Baklava Mix Sweets 1Kg,1,15,14
barico_BS0074,0,14,14
iphone-7-32gb-wof-Matt Black,0,14,14
TCF_Educate-a-Child-for-a-Month,0,15,15
samsung_galaxy-s7-edge-pearl-black,0,16,16
AYS_Gree-18cith2,0,17,17
nabila_Nvite-fair-skin,0,18,18
SCIFI_SC22002PBL-Pucca,0,19,19
iphone_7-128GB-wof-Jet Black,1,20,19
SKMT_Medicine,0,20,20
MartWart_ND-001,0,21,21
PNG_Pampers_10003452-Hazir,1,22,21
RB_HPx5,0,21,21
RB_Mortein Killer Sale-bf,0,22,22
RS_Gulab jaman Tin,3,26,23
SN_ajwa400gm,0,23,23
Samsung_40K5000,0,25,25
un_Green Tea Bundle_GT,5,32,27
KureshiC_149-axe,0,28,28
nabila_Nchant FOR Olive,8,36,28
GMZV_PS4 Pro 1TB - Region 2,0,30,30
KureshiC_BLW-008-PO2,0,30,30
Paramount_9789696372639,0,30,30
RS_Nimcolia-5pack,2,32,30
IDROID_BALRX7-Jet black ,0,31,31
emart_Tyre Shape Air Compressor,8,39,31
nabila_Ngage FOR Honey,13,44,31
RAF_800mlx12,0,32,32
smsm_220124,0,32,32
RB_Veet-bf,0,34,34
SMSM_270303,0,36,36
Infinix Hot 4-Gold,3,40,37
psl_ps_Signed By Afridi-M,0,37,37
alrafa_Ajwa-Dates-400g,14,55,41
RB_Harpic Loot Sale-bf,0,44,44
Bahr-e-Shifa,0,46,46
infinix_Zero 4-Grey,6,61,55
BK1200200MS,0,72,72
RS_Nan Khatai,0,90,90
RS_Plain Rusk Pack of 3,8,108,100
SN_Muzadati-500gm,0,139,139
Jayqeu_BL-01-Red-M,0,150,150
Jayqeu_BL-01-Red-S,0,150,150
RB_HouseholdBundle,0,154,154
Darul_Sakoon_Food_Bundle,0,200,200
RS_Coconut Bites,0,300,300
IDROID_BALRX7-Gold,0,2000,2000
